gid,lon,lat
마라34ba95aa,128.9796391000,35.2425079400
마라34ba95ab,128.9796800000,35.2447614600
마라34ba95ba,128.9797210000,35.2470149700
마라34ba95bb,128.9797619000,35.2492684900
마라34ba96aa,128.9798029000,35.2515220000
마라34ba96ab,128.9798439000,35.2537755100
마라34ba96ba,128.9798848000,35.2560290200
마라34ba96bb,128.9799258000,35.2582825300
마라34ba97aa,128.9799668000,35.2605360400
마라34ba97ab,128.9800078000,35.2627895500
마라34ba97ba,128.9800488000,35.2650430600
마라34ba97bb,128.9800897000,35.2672965700
마라34ba98aa,128.9801307000,35.2695500700
마라34ba98ab,128.9801717000,35.2718035800
마라34ba98ba,128.9802127000,35.2740570800
마라34ba98bb,128.9802538000,35.2763105900
마라34ba99aa,128.9802948000,35.2785640900
마라34ba99ab,128.9803358000,35.2808175900
마라34ba99ba,128.9803768000,35.2830710900
마라34ba99bb,128.9804178000,35.2853245900
마라34bb93ba,128.9821400000,35.2289532300
마라34bb93bb,128.9821810000,35.2312067500
마라34bb94aa,128.9822219000,35.2334602600
마라34bb94ab,128.9822630000,35.2357137800
마라34bb94ba,128.9823040000,35.2379672900
마라34bb94bb,128.9823450000,35.2402208100
마라34bb95aa,128.9823860000,35.2424743200
마라34bb95ab,128.9824270000,35.2447278400
마라34bb95ba,128.9824680000,35.2469813500
마라34bb95bb,128.9825091000,35.2492348600
마라34bb96aa,128.9825501000,35.2514883700
마라34bb96ab,128.9825911000,35.2537418800
마라34bb96ba,128.9826322000,35.2559953900
마라34bb96bb,128.9826732000,35.2582489000
마라34bb97aa,128.9827143000,35.2605024000
마라34bb97ab,128.9827553000,35.2627559100
마라34bb97ba,128.9827964000,35.2650094100
마라34bb97bb,128.9828375000,35.2672629200
마라34bb98aa,128.9828785000,35.2695164200
마라34bb98ab,128.9829196000,35.2717699200
마라34bb98ba,128.9829607000,35.2740234200
마라34bb98bb,128.9830018000,35.2762769200
마라34bb99aa,128.9830429000,35.2785304200
마라34bb99ab,128.9830840000,35.2807839200
마라34bb99ba,128.9831251000,35.2830374200
마라34bb99bb,128.9831662000,35.2852909200
마라35aa93ba,128.9848864000,35.2289195600
마라35aa93bb,128.9849275000,35.2311730800
마라35aa94aa,128.9849685000,35.2334265900
마라35aa94ab,128.9850096000,35.2356801100
마라35aa94ba,128.9850507000,35.2379336200
마라35aa94bb,128.9850918000,35.2401871300
마라35aa95aa,128.9851329000,35.2424406400
마라35aa95ab,128.9851740000,35.2446941500
마라35aa95ba,128.9852151000,35.2469476600
마라35aa95bb,128.9852562000,35.2492011700
마라35aa96aa,128.9852973000,35.2514546800
마라35aa96ab,128.9853384000,35.2537081800
마라35aa96ba,128.9853795000,35.2559616900
마라35aa96bb,128.9854206000,35.2582151900
마라35aa97aa,128.9854618000,35.2604687000
마라35aa97ab,128.9855029000,35.2627222000
마라35aa97ba,128.9855440000,35.2649757000
마라35aa97bb,128.9855852000,35.2672292000
마라35aa98aa,128.9856263000,35.2694827000
마라35aa98ab,128.9856675000,35.2717362000
마라35aa98ba,128.9857086000,35.2739897000
마라35aa98bb,128.9857498000,35.2762432000
마라35aa99aa,128.9857910000,35.2784967000
마라35aa99ab,128.9858321000,35.2807501900
마라35aa99ba,128.9858733000,35.2830036900
마라35aa99bb,128.9859145000,35.2852571800
마라35ab93bb,128.9876740000,35.2311393500
마라35ab94aa,128.9877151000,35.2333928600
마라35ab94ab,128.9877563000,35.2356463700
마라35ab94ba,128.9877974000,35.2378998800
마라35ab94bb,128.9878386000,35.2401533900
마라35ab95aa,128.9878797000,35.2424069000
마라35ab95ab,128.9879209000,35.2446604000
마라35ab95ba,128.9879621000,35.2469139100
마라35ab95bb,128.9880033000,35.2491674200
마라35ab96aa,128.9880445000,35.2514209200
마라35ab96ab,128.9880857000,35.2536744200
마라35ab96ba,128.9881269000,35.2559279300
마라35ab96bb,128.9881681000,35.2581814300
마라35ab97aa,128.9882093000,35.2604349300
마라35ab97ab,128.9882505000,35.2626884300
마라35ab97ba,128.9882917000,35.2649419300
마라35ab97bb,128.9883329000,35.2671954300
마라35ab98aa,128.9883741000,35.2694489300
마라35ab98ab,128.9884153000,35.2717024200
마라35ab98ba,128.9884566000,35.2739559200
마라35ab98bb,128.9884978000,35.2762094100
마라35ab99aa,128.9885391000,35.2784629100
마라35ab99ab,128.9885803000,35.2807164000
마라35ab99ba,128.9886216000,35.2829698900
마라35ab99bb,128.9886628000,35.2852233800
마라35ba93bb,128.9904204000,35.2311055500
마라35ba94aa,128.9904617000,35.2333590600
마라35ba94ab,128.9905029000,35.2356125700
마라35ba94ba,128.9905441000,35.2378660800
마라35ba94bb,128.9905854000,35.2401195800
마라35ba95aa,128.9906266000,35.2423730900
마라35ba95ab,128.9906679000,35.2446265900
마라35ba95ba,128.9907091000,35.2468801000
마라35ba95bb,128.9907504000,35.2491336000
마라35ba96aa,128.9907916000,35.2513871000
마라35ba96ab,128.9908329000,35.2536406000
마라35ba96ba,128.9908742000,35.2558941000
마라35ba96bb,128.9909155000,35.2581476000
마라35ba97aa,128.9909567000,35.2604011000
마라35ba97ab,128.9909980000,35.2626546000
마라35ba97ba,128.9910393000,35.2649080900
마라35ba97bb,128.9910806000,35.2671615900
마라35ba98aa,128.9911219000,35.2694150900
마라35ba98ab,128.9911632000,35.2716685800
마라35ba98ba,128.9912045000,35.2739220700
마라35ba98bb,128.9912458000,35.2761755600
마라35ba99aa,128.9912871000,35.2784290600
마라35ba99ab,128.9913285000,35.2806825500
마라35ba99ba,128.9913698000,35.2829360400
마라35ba99bb,128.9914111000,35.2851895200
마라35bb94aa,128.9932082000,35.2333252000
마라35bb94ab,128.9932495000,35.2355787100
마라35bb94ba,128.9932909000,35.2378322100
마라35bb94bb,128.9933322000,35.2400857200
마라35bb95aa,128.9933735000,35.2423392200
마라35bb95ab,128.9934148000,35.2445927200
마라35bb95ba,128.9934561000,35.2468462200
마라35bb95bb,128.9934975000,35.2490997200
마라35bb96aa,128.9935388000,35.2513532200
마라35bb96ab,128.9935802000,35.2536067200
마라35bb96ba,128.9936215000,35.2558602200
마라35bb96bb,128.9936629000,35.2581137100
마라35bb97aa,128.9937042000,35.2603672100
마라35bb97ab,128.9937456000,35.2626207000
마라35bb97ba,128.9937869000,35.2648742000
마라35bb97bb,128.9938283000,35.2671276900
마라35bb98aa,128.9938697000,35.2693811800
마라35bb98ab,128.9939111000,35.2716346700
마라35bb98ba,128.9939525000,35.2738881600
마라35bb98bb,128.9939938000,35.2761416500
마라35bb99aa,128.9940352000,35.2783951400
마라35bb99ab,128.9940766000,35.2806486300
마라35bb99ba,128.9941180000,35.2829021200
마라35bb99bb,128.9941594000,35.2851556000
마라36aa94aa,128.9959548000,35.2332912800
마라36aa94ab,128.9959962000,35.2355447900
마라36aa94ba,128.9960376000,35.2377982900
마라36aa94bb,128.9960790000,35.2400517900
마라36aa95aa,128.9961204000,35.2423052900
마라36aa95ab,128.9961618000,35.2445587900
마라36aa95ba,128.9962032000,35.2468122900
마라36aa95bb,128.9962446000,35.2490657800
마라36aa96aa,128.9962860000,35.2513192800
마라36aa96ab,128.9963274000,35.2535727700
마라36aa96ba,128.9963688000,35.2558262700
마라36aa96bb,128.9964103000,35.2580797600
마라36aa97aa,128.9964517000,35.2603332500
마라36aa97ab,128.9964931000,35.2625867500
마라36aa97ba,128.9965346000,35.2648402400
마라36aa97bb,128.9965760000,35.2670937300
마라36aa98aa,128.9966175000,35.2693472200
마라36aa98ab,128.9966589000,35.2716007000
마라36aa98ba,128.9967004000,35.2738541900
마라36aa98bb,128.9967418000,35.2761076800
마라36aa99aa,128.9967833000,35.2783611600
마라36aa99ab,128.9968248000,35.2806146500
마라36aa99ba,128.9968663000,35.2828681300
마라36aa99bb,128.9969078000,35.2851216200
마라36ab94ba,128.9987843000,35.2377643000
마라36ab94bb,128.9988257000,35.2400178000
마라36ab95aa,128.9988672000,35.2422712900
마라36ab95ab,128.9989087000,35.2445247900
마라36ab95ba,128.9989502000,35.2467782900
마라36ab95bb,128.9989917000,35.2490317800
마라36ab96aa,128.9990331000,35.2512852700
마라36ab96ab,128.9990746000,35.2535387700
마라36ab96ba,128.9991161000,35.2557922600
마라36ab96bb,128.9991576000,35.2580457500
마라36ab97aa,128.9991992000,35.2602992400
마라36ab97ab,128.9992407000,35.2625527300
마라36ab97ba,128.9992822000,35.2648062200
마라36ab97bb,128.9993237000,35.2670597000
마라36ab98aa,128.9993652000,35.2693131900
마라36ab98ab,128.9994068000,35.2715666700
마라36ab98ba,128.9994483000,35.2738201600
마라36ab98bb,128.9994898000,35.2760736400
마라36ab99aa,128.9995314000,35.2783271300
마라36ab99ab,128.9995729000,35.2805806100
마라36ab99ba,128.9996145000,35.2828340900
마라36ab99bb,128.9996561000,35.2850875700
마라36ba94bb,129.0015725000,35.2399837400
마라36ba95aa,129.0016141000,35.2422372400
마라36ba95ab,129.0016556000,35.2444907300
마라36ba95ba,129.0016972000,35.2467442200
마라36ba95bb,129.0017387000,35.2489977200
마라36ba96aa,129.0017803000,35.2512512100
마라36ba96ab,129.0018219000,35.2535047000
마라36ba96ba,129.0018635000,35.2557581800
마라36ba96bb,129.0019050000,35.2580116700
마라36ba97aa,129.0019466000,35.2602651600
마라36ba97ab,129.0019882000,35.2625186500
마라36ba97ba,129.0020298000,35.2647721300
마라36ba97bb,129.0020714000,35.2670256200
마라36ba98aa,129.0021130000,35.2692791000
마라36ba98ab,129.0021546000,35.2715325800
마라36ba98ba,129.0021962000,35.2737860600
마라36ba98bb,129.0022378000,35.2760395400
마라36ba99aa,129.0022795000,35.2782930200
마라36ba99ab,129.0023211000,35.2805465000
마라36ba99ba,129.0023627000,35.2827999800
마라36ba99bb,129.0024044000,35.2850534600
마라36bb95ba,129.0044442000,35.2467101000
마라36bb95bb,129.0044858000,35.2489635900
마라36bb96aa,129.0045275000,35.2512170800
마라36bb96ab,129.0045691000,35.2534705600
마라36bb96ba,129.0046108000,35.2557240500
마라36bb96bb,129.0046524000,35.2579775300
마라36bb97aa,129.0046941000,35.2602310200
마라36bb97ab,129.0047357000,35.2624845000
마라36bb97ba,129.0047774000,35.2647379800
마라36bb97bb,129.0048191000,35.2669914700
마라36bb98aa,129.0048608000,35.2692449500
마라36bb98ab,129.0049024000,35.2714984300
마라36bb98ba,129.0049441000,35.2737519000
마라36bb98bb,129.0049858000,35.2760053800
마라36bb99aa,129.0050275000,35.2782588600
마라36bb99ab,129.0050692000,35.2805123400
마라36bb99ba,129.0051109000,35.2827658100
마라36bb99bb,129.0051526000,35.2850192900
마라37aa96aa,129.0072746000,35.2511828800
마라37aa96ab,129.0073163000,35.2534363700
마라37aa96ba,129.0073581000,35.2556898500
마라37aa96bb,129.0073998000,35.2579433300
마라37aa97aa,129.0074415000,35.2601968100
마라37aa97ab,129.0074833000,35.2624502900
마라37aa97ba,129.0075250000,35.2647037700
마라37aa97bb,129.0075668000,35.2669572500
마라37aa98aa,129.0076085000,35.2692107300
마라37aa98ab,129.0076503000,35.2714642100
마라37aa98ba,129.0076920000,35.2737176800
마라37aa98bb,129.0077338000,35.2759711600
마라37aa99aa,129.0077756000,35.2782246300
마라37aa99ab,129.0078174000,35.2804781100
마라37aa99ba,129.0078591000,35.2827315800
마라37ab96bb,129.0101472000,35.2579090700
마라37ab97aa,129.0101890000,35.2601625500
마라37ab97ab,129.0102308000,35.2624160300
마라37ab97ba,129.0102726000,35.2646695000
마라37ab97bb,129.0103144000,35.2669229800
마라37ab98aa,129.0103563000,35.2691764500
마라37ab98ab,129.0103981000,35.2714299300
마라37ab98ba,129.0104399000,35.2736834000
마라37ab98bb,129.0104818000,35.2759368700
마라37ab99aa,129.0105236000,35.2781903500
마라37ab99ab,129.0105655000,35.2804438200
마라37ba97ab,129.0129783000,35.2623817000
마라37ba97ba,129.0130202000,35.2646351700
마라37ba97bb,129.0130621000,35.2668886400
마라37ba98aa,129.0131040000,35.2691421100
마라37ba98ab,129.0131459000,35.2713955900
마라37ba98ba,129.0131878000,35.2736490600
마라37ba98bb,129.0132298000,35.2759025300
마라37ba99aa,129.0132717000,35.2781559900
마라37bb98aa,129.0158518000,35.2691077100
마라37bb98ab,129.0158938000,35.2713611800
마마08ab01ba,128.6920507000,35.3042892000
마마08ab01bb,128.6920838000,35.3065429600
마마08ab02aa,128.6921168000,35.3087967100
마마08ba01ab,128.6947669000,35.3020083100
마마08ba01ba,128.6948000000,35.3042620700
마마08ba01bb,128.6948331000,35.3065158200
마마08ba02aa,128.6948663000,35.3087695700
마마08bb01aa,128.6974829000,35.2997273600
마마08bb01ab,128.6975161000,35.3019811200
마마08bb01ba,128.6975493000,35.3042348700
마마08bb01bb,128.6975825000,35.3064886200
마마08bb02aa,128.6976157000,35.3087423700
마마08bb02ab,128.6976489000,35.3109961300
마마09aa00bb,128.7001987000,35.2974463500
마마09aa01aa,128.7002320000,35.2997001100
마마09aa01ab,128.7002653000,35.3019538600
마마09aa01ba,128.7002986000,35.3042076100
마마09aa01bb,128.7003319000,35.3064613600
마마09aa02aa,128.7003652000,35.3087151100
마마09ab00aa,128.7028477000,35.2906577800
마마09ab00ab,128.7028811000,35.2929115400
마마09ab00ba,128.7029144000,35.2951652900
마마09ab00bb,128.7029478000,35.2974190400
마마09ab01aa,128.7029811000,35.2996727900
마마09ab01ab,128.7030145000,35.3019265400
마마09ab01ba,128.7030479000,35.3041802900
마마09ab01bb,128.7030812000,35.3064340400
마마09ab02aa,128.7031146000,35.3086877900
마마09ba00aa,128.7055966000,35.2906304100
마마09ba00ab,128.7056300000,35.2928841600
마마09ba00ba,128.7056634000,35.2951379100
마마09ba00bb,128.7056968000,35.2973916600
마마09ba01aa,128.7057303000,35.2996454100
마마09ba01ab,128.7057637000,35.3018991600
마마09ba01ba,128.7057971000,35.3041529100
마마09ba01bb,128.7058306000,35.3064066500
마마09ba02aa,128.7058640000,35.3086604000
마마09bb00aa,128.7083454000,35.2906029800
마마09bb00ab,128.7083789000,35.2928567300
마마09bb00ba,128.7084124000,35.2951104800
마마09bb00bb,128.7084459000,35.2973642200
마마09bb01aa,128.7084794000,35.2996179700
마마09bb01ab,128.7085129000,35.3018717200
마마09bb01ba,128.7085464000,35.3041254600
마마09bb01bb,128.7085799000,35.3063792000
마마09bb02aa,128.7086135000,35.3086329500
마마10aa00aa,128.7110942000,35.2905754800
마마10aa00ab,128.7111278000,35.2928292300
마마10aa00ba,128.7111613000,35.2950829800
마마10aa00bb,128.7111949000,35.2973367200
마마10aa01aa,128.7112285000,35.2995904700
마마10aa01ab,128.7112621000,35.3018442100
마마10aa01ba,128.7112957000,35.3040979500
마마10aa01bb,128.7113293000,35.3063516900
마마10aa02aa,128.7113629000,35.3086054300
마마10aa02ab,128.7113965000,35.3108591700
마마10aa02ba,128.7114301000,35.3131129100
마마10aa02bb,128.7114637000,35.3153666500
마마10aa03aa,128.7114973000,35.3176203900
마마10ab00aa,128.7138430000,35.2905479300
마마10ab00ab,128.7138767000,35.2928016700
마마10ab00ba,128.7139103000,35.2950554200
마마10ab00bb,128.7139440000,35.2973091600
마마10ab01aa,128.7139776000,35.2995629000
마마10ab01ab,128.7140113000,35.3018166400
마마10ab01ba,128.7140450000,35.3040703800
마마10ab01bb,128.7140786000,35.3063241200
마마10ab02aa,128.7141123000,35.3085778600
마마10ab02ab,128.7141460000,35.3108315900
마마10ab02ba,128.7141797000,35.3130853300
마마10ab02bb,128.7142134000,35.3153390700
마마10ab03aa,128.7142471000,35.3175928000
마마10ab03ab,128.7142808000,35.3198465400
마마10ab03ba,128.7143145000,35.3221002700
마마10ab03bb,128.7143482000,35.3243540000
마마10ba00aa,128.7165918000,35.2905203100
마마10ba00ab,128.7166255000,35.2927740500
마마10ba00ba,128.7166593000,35.2950277900
마마10ba00bb,128.7166930000,35.2972815300
마마10ba01aa,128.7167267000,35.2995352700
마마10ba01ab,128.7167605000,35.3017890100
마마10ba01ba,128.7167942000,35.3040427500
마마10ba01bb,128.7168280000,35.3062964800
마마10ba02aa,128.7168617000,35.3085502200
마마10ba02ab,128.7168955000,35.3108039500
마마10ba02ba,128.7169292000,35.3130576900
마마10ba02bb,128.7169630000,35.3153114200
마마10ba03aa,128.7169968000,35.3175651500
마마10ba03ab,128.7170306000,35.3198188900
마마10ba03ba,128.7170643000,35.3220726200
마마10ba03bb,128.7170981000,35.3243263500
마마10ba04aa,128.7171319000,35.3265800800
마마10bb00aa,128.7193406000,35.2904926300
마마10bb00ab,128.7193744000,35.2927463700
마마10bb00ba,128.7194082000,35.2950001000
마마10bb00bb,128.7194420000,35.2972538400
마마10bb01aa,128.7194759000,35.2995075800
마마10bb01ab,128.7195097000,35.3017613200
마마10bb01ba,128.7195435000,35.3040150500
마마10bb01bb,128.7195773000,35.3062687900
마마10bb02aa,128.7196111000,35.3085225200
마마10bb02ab,128.7196450000,35.3107762500
마마10bb02ba,128.7196788000,35.3130299800
마마10bb02bb,128.7197127000,35.3152837100
마마10bb03aa,128.7197465000,35.3175374400
마마10bb03ab,128.7197804000,35.3197911700
마마10bb03ba,128.7198142000,35.3220449000
마마10bb03bb,128.7198481000,35.3242986300
마마10bb04aa,128.7198819000,35.3265523600
마마11aa00aa,128.7220894000,35.2904648800
마마11aa00ab,128.7221233000,35.2927186200
마마11aa00ba,128.7221572000,35.2949723500
마마11aa00bb,128.7221911000,35.2972260900
마마11aa01aa,128.7222250000,35.2994798200
마마11aa01ab,128.7222589000,35.3017335600
마마11aa01ba,128.7222928000,35.3039872900
마마11aa01bb,128.7223267000,35.3062410200
마마11aa02aa,128.7223606000,35.3084947600
마마11aa02ab,128.7223945000,35.3107484900
마마11aa02ba,128.7224284000,35.3130022200
마마11aa02bb,128.7224623000,35.3152559400
마마11aa03aa,128.7224962000,35.3175096700
마마11aa03ab,128.7225301000,35.3197634000
마마11aa03ba,128.7225641000,35.3220171300
마마11ab00aa,128.7248382000,35.2904370700
마마11ab00ab,128.7248722000,35.2926908100
마마11ab00ba,128.7249061000,35.2949445400
마마11ab00bb,128.7249401000,35.2971982800
마마11ab01aa,128.7249741000,35.2994520100
마마11ab01ab,128.7250080000,35.3017057400
마마11ab01ba,128.7250420000,35.3039594700
마마11ab01bb,128.7250760000,35.3062132000
마마11ab02aa,128.7251100000,35.3084669300
마마11ab02ab,128.7251440000,35.3107206600
마마11ab02ba,128.7251779000,35.3129743900
마마11ab02bb,128.7252119000,35.3152281100
마마11ab03aa,128.7252459000,35.3174818400
마마11ab03ab,128.7252799000,35.3197355600
마마11ba00aa,128.7275870000,35.2904092000
마마11ba00ab,128.7276210000,35.2926629400
마마11ba00ba,128.7276551000,35.2949166700
마마11ba00bb,128.7276891000,35.2971704000
마마11ba01aa,128.7277232000,35.2994241300
마마11ba01ab,128.7277572000,35.3016778600
마마11ba01ba,128.7277913000,35.3039315900
마마11ba01bb,128.7278253000,35.3061853200
마마11ba02aa,128.7278594000,35.3084390400
마마11ba02ab,128.7278934000,35.3106927700
