gid,건물1,건물2,건물3,행정기관,도서관,주차구획수_sum,경제인구,전기차와충전소_전처리_결과_전기차,전기차와충전소_전처리_결과_충전소,김해_차량평균속도_avg_speed
마라13ba86bb,0,0,0,0,0,,,0,0,
마라13ba87aa,0,0,0,0,0,,,0,0,
마라13ba87ab,0,0,0,0,0,,,0,0,
마라13ba87ba,0,0,0,0,0,,,0,0,
마라13ba87bb,0,0,0,0,0,,,0,0,
마라13ba88aa,0,0,0,0,0,,,0,0,
마라13ba88ab,0,0,0,0,0,,,0,0,
마라13ba88ba,0,0,0,0,0,,,0,0,
마라13ba88bb,0,0,0,0,0,,,0,0,
마라13ba89aa,0,0,0,0,0,,,0,0,
마라13ba89ab,0,0,0,0,0,,,0,0,
마라13ba90ab,0,0,0,0,0,,,0,0,
마라13ba90ba,0,0,0,0,0,,,0,0,
마라13ba90bb,0,0,0,0,0,,,0,0,
마라13ba91aa,0,0,0,0,0,,,0,0,
마라13ba91ab,0,0,0,0,0,,,0,0,
마라13ba91ba,0,0,0,0,0,,,0,0,
마라13ba91bb,0,0,0,0,0,,,0,0,
마라13ba92aa,0,0,0,0,0,,,0,0,
마라13ba92ab,0,0,0,0,0,,,0,0,
마라13ba92ba,0,0,0,0,0,,,0,0,
마라13ba92bb,0,0,0,0,0,,,0,0,
마라13ba93aa,3,0,0,0,0,,,0,0,
마라13ba93ab,0,0,0,0,0,,,0,0,
마라13ba93ba,0,0,0,0,0,,,0,0,
마라13ba93bb,0,0,0,0,0,,,0,0,
마라13ba94aa,21,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라13ba94ab,24,0,0,0,0,,0.0000000000000000000000000000000,0,0,37.702312139999997
마라13ba94ba,7,1,0,0,0,,0.0000000000000000000000000000000,0,0,20.677745659999999
마라13ba94bb,0,0,0,0,0,,,0,0,
마라13ba95aa,0,0,0,0,0,,,0,0,
마라13ba95ab,30,1,0,1,0,,104.0000000000000000000000000000000,0,0,
마라13ba95ba,83,4,0,2,0,22.000000,278.0000000000000000000000000000000,76,0,32.351878610000000
마라13ba95bb,5,0,0,0,0,,,0,0,
마라13ba96aa,2,0,0,0,0,,,0,0,
마라13ba96ab,1,2,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13ba96ba,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13ba96bb,34,0,0,0,0,,60.0000000000000000000000000000000,0,0,
마라13ba97aa,15,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13ba97ab,26,0,0,0,0,,0.0000000000000000000000000000000,0,0,23.125722540000002
마라13ba97ba,27,0,0,0,0,,7.0000000000000008881784197001252,0,0,18.000000000000000
마라13ba97bb,71,0,0,0,0,,16.0000000000000000000000000000000,0,0,
마라13ba98aa,21,0,0,0,0,,26.0000000000000000000000000000000,0,0,
마라13ba98ab,1,0,0,0,0,,,0,0,
마라13ba98ba,0,0,0,0,0,,,0,0,
마라13ba98bb,0,0,0,0,0,,,0,0,
마라13ba99aa,0,0,0,0,0,,,0,0,
마라13ba99ab,0,0,0,0,0,,,0,0,
마라13ba99ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13ba99bb,0,0,0,0,0,,21.0000000000000000000000000000000,0,0,
마라13bb86ab,0,0,0,0,0,,,0,0,
마라13bb86ba,0,0,0,0,0,,,0,0,
마라13bb86bb,0,0,0,0,0,,,0,0,
마라13bb87aa,0,0,0,0,0,,,0,0,
마라13bb87ab,0,0,0,0,0,,,0,0,
마라13bb87ba,0,0,0,0,0,,,0,0,
마라13bb87bb,0,0,0,0,0,,,0,0,
마라13bb88aa,0,0,0,0,0,,,0,0,
마라13bb88ab,0,0,0,0,0,,,0,0,
마라13bb88ba,0,0,0,0,0,,,0,0,
마라13bb88bb,0,0,0,0,0,,,0,0,
마라13bb89aa,0,0,0,0,0,,,0,0,
마라13bb89ab,0,0,0,0,0,,,0,0,
마라13bb89ba,0,0,0,0,0,,,0,0,
마라13bb89bb,0,0,0,0,0,,,0,0,
마라13bb90aa,0,0,0,0,0,,,0,0,
마라13bb90ab,0,0,0,0,0,,,0,0,
마라13bb90ba,0,0,0,0,0,,,0,0,
마라13bb90bb,0,0,0,0,0,,,0,0,
마라13bb91aa,0,0,0,0,0,,,0,0,
마라13bb91ab,0,0,0,0,0,,,0,0,
마라13bb91ba,0,0,0,0,0,,,0,0,
마라13bb91bb,0,0,0,0,0,,,0,0,
마라13bb92aa,0,0,0,0,0,,,0,0,
마라13bb92ab,0,0,0,0,0,,,0,0,
마라13bb92ba,0,0,0,0,0,,,0,0,
마라13bb92bb,0,0,0,0,0,,,0,0,
마라13bb93aa,1,0,0,0,0,,,0,0,
마라13bb93ab,3,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라13bb93ba,4,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마라13bb93bb,2,0,0,0,0,,,0,0,
마라13bb94aa,5,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라13bb94ab,40,0,0,0,0,,25.0000000000000000000000000000000,0,0,
마라13bb94ba,10,0,0,0,0,,23.0000000000000000000000000000000,0,0,
마라13bb94bb,0,0,0,0,0,,,0,0,13.541907510000000
마라13bb95aa,1,2,0,0,0,,,0,0,36.890173410000003
마라13bb95ab,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,27.000000000000000
마라13bb95ba,10,0,0,0,0,,53.0000000000000000000000000000000,0,0,15.125722540000000
마라13bb95bb,14,0,0,0,0,,35.0000000000000000000000000000000,0,0,11.125722540000000
마라13bb96aa,2,0,0,0,0,,,0,0,
마라13bb96ab,0,0,0,0,0,,,0,0,
마라13bb96ba,0,0,0,0,0,,,0,0,
마라13bb96bb,0,0,0,0,0,,,0,0,
마라13bb97aa,6,0,0,0,0,,,0,0,36.150289020000002
마라13bb97ab,14,1,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13bb97ba,53,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13bb97bb,83,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13bb98aa,61,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마라13bb98ab,30,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라13bb98ba,0,0,0,0,0,,,0,0,
마라13bb98bb,0,0,0,0,0,,,0,0,
마라13bb99aa,0,0,0,0,0,,,0,0,
마라13bb99ab,0,0,0,0,0,,,0,0,
마라13bb99ba,0,0,0,0,0,,,0,0,
마라13bb99bb,1,0,0,0,0,,29.0000000000000000000000000000000,0,0,
마라14aa86ab,0,0,0,0,0,,,0,0,
마라14aa86ba,0,0,0,0,0,,,0,0,
마라14aa86bb,0,0,0,0,0,,,0,0,
마라14aa87aa,0,0,0,0,0,,,0,0,
마라14aa87ab,0,0,0,0,0,,,0,0,
마라14aa87ba,0,0,0,0,0,,,0,0,
마라14aa87bb,0,0,0,0,0,,,0,0,
마라14aa88aa,0,0,0,0,0,,,0,0,
마라14aa88ab,0,0,0,0,0,,,0,0,
마라14aa88ba,0,0,0,0,0,,,0,0,
마라14aa88bb,0,0,0,0,0,,,0,0,
마라14aa89aa,0,0,0,0,0,,,0,0,
마라14aa89ab,0,0,0,0,0,,,0,0,
마라14aa89ba,0,0,0,0,0,,,0,0,
마라14aa89bb,0,0,0,0,0,,,0,0,
마라14aa90aa,0,0,0,0,0,,,0,0,
마라14aa90ab,0,0,0,0,0,,,0,0,
마라14aa90ba,0,0,0,0,0,,,0,0,
마라14aa90bb,0,0,0,0,0,,,0,0,
마라14aa91aa,0,0,0,0,0,,,0,0,
마라14aa91ab,0,0,0,0,0,,,0,0,
마라14aa91ba,0,0,0,0,0,,,0,0,
마라14aa91bb,0,0,0,0,0,,,0,0,
마라14aa92aa,0,0,0,0,0,,,0,0,
마라14aa92ab,0,0,0,0,0,,,0,0,
마라14aa92ba,0,0,0,0,0,,,0,0,
마라14aa92bb,0,0,0,0,0,,,0,0,
마라14aa93aa,0,0,0,0,0,,,0,0,
마라14aa93ab,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라14aa93ba,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14aa93bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14aa94aa,33,0,0,0,0,,22.0000000000000000000000000000000,0,0,
마라14aa94ab,7,0,0,2,0,,39.0000000000000000000000000000000,0,0,
마라14aa94ba,5,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마라14aa94bb,6,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14aa95aa,16,2,0,0,0,,108.0000000000000000000000000000000,0,0,
마라14aa95ab,22,8,0,0,0,,255.0000000000000000000000000000000,0,0,
마라14aa95ba,13,0,0,0,0,,274.0000000000000000000000000000000,0,0,17.469653180000002
마라14aa95bb,8,0,0,0,0,,65.0000000000000000000000000000000,0,0,
마라14aa96aa,1,0,0,0,0,,,0,0,
마라14aa96ab,0,0,0,0,0,,,0,0,
마라14aa96ba,0,0,0,0,0,,,0,0,
마라14aa96bb,0,0,0,0,0,,,0,0,
마라14aa97aa,0,0,0,0,0,,,0,0,
마라14aa97ab,50,3,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14aa97ba,38,2,0,0,0,,9.0000000000000000000000000000000,0,0,
마라14aa97bb,54,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마라14aa98aa,52,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라14aa98ab,5,0,0,0,0,,,1,0,
마라14aa98ba,0,0,0,0,0,,,0,0,
마라14aa98bb,0,0,0,0,0,,,0,0,
마라14aa99aa,0,0,0,0,0,,,0,0,
마라14aa99ab,0,0,0,0,0,,,0,0,
마라14aa99ba,0,0,0,0,0,,,0,0,
마라14aa99bb,5,0,0,0,0,,0.0000000000000000000000000000000,5,0,
마라14ab86aa,0,0,0,0,0,,,0,0,
마라14ab86ab,0,0,0,0,0,,,0,0,
마라14ab86ba,0,0,0,0,0,,,0,0,
마라14ab86bb,0,0,0,0,0,,,0,0,
마라14ab87aa,0,0,0,0,0,,,0,0,
마라14ab87ab,0,0,0,0,0,,,0,0,
마라14ab87ba,0,0,0,0,0,,,0,0,
마라14ab87bb,2,0,0,0,0,,,0,0,
마라14ab88aa,0,0,0,0,0,,,0,0,26.073699420000001
마라14ab88ab,2,0,0,0,0,,,0,0,
마라14ab88ba,0,0,0,0,0,,,0,0,
마라14ab88bb,0,0,0,0,0,,,0,0,
마라14ab89aa,0,0,0,0,0,,,0,0,
마라14ab89ab,0,0,0,0,0,,,0,0,
마라14ab89ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ab89bb,0,0,0,0,0,,,0,0,
마라14ab90aa,0,0,0,0,0,,,0,0,
마라14ab90ab,0,0,0,0,0,,,0,0,
마라14ab90ba,0,0,0,0,0,,,0,0,
마라14ab90bb,0,0,0,0,0,,,0,0,
마라14ab91aa,0,0,0,0,0,,,0,0,
마라14ab91ab,0,0,0,0,0,,,0,0,
마라14ab91ba,0,0,0,0,0,,,0,0,
마라14ab91bb,0,0,0,0,0,,,0,0,
마라14ab92aa,0,0,0,0,0,,,0,0,
마라14ab92ab,0,0,0,0,0,,,0,0,
마라14ab92ba,0,0,0,0,0,,,0,0,
마라14ab92bb,0,0,0,0,0,,,0,0,
마라14ab93aa,0,0,0,0,0,,,0,0,
마라14ab93ab,0,0,0,0,0,,,0,0,
마라14ab93ba,0,0,0,0,0,,,0,0,
마라14ab93bb,9,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ab94aa,4,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라14ab94ab,0,0,0,0,0,,,0,0,
마라14ab94ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ab94bb,0,0,0,0,0,,,0,0,
마라14ab95aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ab95ab,7,0,0,1,0,,0.0000000000000000000000000000000,0,1,
마라14ab95ba,2,0,0,1,0,,,0,0,
마라14ab95bb,1,0,0,0,0,,,0,0,
마라14ab96aa,0,0,0,0,0,,,0,0,
마라14ab96ab,0,0,0,0,0,,,0,0,
마라14ab96ba,0,0,0,0,0,,,0,0,
마라14ab96bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ab97aa,0,0,0,0,0,,,0,0,37.043352599999999
마라14ab97ab,0,0,0,0,0,,,0,0,
마라14ab97ba,4,0,0,0,0,,,0,0,
마라14ab97bb,15,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라14ab98aa,31,0,0,0,0,,,0,0,
마라14ab98ab,17,0,0,0,0,,,0,0,
마라14ab98ba,0,0,0,0,0,,,0,0,
마라14ab98bb,0,0,0,0,0,,,0,0,
마라14ab99aa,0,0,0,0,0,,,0,0,
마라14ab99ab,0,0,0,0,0,,,0,0,
마라14ab99ba,0,0,0,0,0,,,0,0,
마라14ab99bb,0,0,0,0,0,,,0,0,
마라14ba86ba,0,0,0,0,0,,,0,0,
마라14ba86bb,0,0,0,0,0,,,0,0,
마라14ba87aa,0,0,0,0,0,,,0,0,
마라14ba87ab,0,0,0,0,0,,,0,0,
마라14ba87ba,0,0,0,0,0,,,0,0,
마라14ba87bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ba88aa,2,0,0,0,0,,,0,0,
마라14ba88ab,20,1,0,0,0,,9.9999999999999982236431605997495,0,0,
마라14ba88ba,0,0,0,0,0,,,0,0,
마라14ba88bb,0,0,0,0,0,,,0,0,
마라14ba89aa,0,0,0,0,0,,,0,0,
마라14ba89ab,0,0,0,0,0,,,0,0,
마라14ba89ba,0,0,0,0,0,,,0,0,
마라14ba89bb,0,0,0,0,0,,,0,0,
마라14ba90aa,0,0,0,0,0,,,0,0,
마라14ba90ab,0,0,0,0,0,,,0,0,
마라14ba90ba,0,0,0,0,0,,,0,0,
마라14ba90bb,0,0,0,0,0,,,0,0,
마라14ba91aa,0,0,0,0,0,,,0,0,
마라14ba91ab,0,0,0,0,0,,,0,0,
마라14ba91ba,0,0,0,0,0,,,0,0,
마라14ba91bb,0,0,0,0,0,,,0,0,
마라14ba92aa,0,0,0,0,0,,,0,0,
마라14ba92ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ba92ba,3,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라14ba92bb,3,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마라14ba93aa,0,0,0,0,0,,,0,0,
마라14ba93ab,1,0,0,0,0,,,0,0,
마라14ba93ba,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,95.110693639999994
마라14ba93bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ba94aa,0,0,0,0,0,,,0,0,
마라14ba94ab,0,0,0,0,0,,,0,0,
마라14ba94ba,0,0,0,0,0,,,0,0,
마라14ba94bb,0,0,0,0,0,,,0,0,
마라14ba95aa,1,0,0,0,0,,,0,0,
마라14ba95ab,2,0,0,0,0,,0.0000000000000000000000000000000,8,0,
마라14ba95ba,0,0,0,0,0,,,0,0,
마라14ba95bb,0,0,0,0,0,,,0,0,
마라14ba96aa,0,0,0,0,0,,,0,0,
마라14ba96ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14ba96ba,0,0,0,0,0,,,0,0,
마라14ba96bb,3,0,0,0,0,,,0,0,
마라14ba97aa,0,0,0,0,0,,,0,0,
마라14ba97ab,0,0,0,0,0,,,0,0,
마라14ba97ba,5,0,0,0,0,,,0,0,
마라14ba97bb,0,0,0,0,0,,,0,0,
마라14ba98aa,24,2,0,0,0,,8.0000000000000000000000000000000,0,0,
마라14ba98ab,9,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라14ba98ba,0,0,0,0,0,,,0,0,
마라14ba98bb,0,0,0,0,0,,,0,0,
마라14ba99aa,0,0,0,0,0,,,0,0,
마라14ba99ab,0,0,0,0,0,,,0,0,
마라14ba99ba,0,0,0,0,0,,,0,0,
마라14ba99bb,0,0,0,0,0,,,0,0,
마라14bb86ba,0,0,0,0,0,,,0,0,
마라14bb86bb,0,0,0,0,0,,,0,0,
마라14bb87aa,0,0,0,0,0,,,0,0,
마라14bb87ab,0,0,0,0,0,,,0,0,
마라14bb87ba,0,0,0,0,0,,,0,0,
마라14bb87bb,0,0,0,0,0,,,0,0,
마라14bb88aa,3,0,0,0,0,,,0,0,
마라14bb88ab,4,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라14bb88ba,0,0,0,0,0,,,0,0,
마라14bb88bb,0,0,0,0,0,,,0,0,
마라14bb89aa,0,0,0,0,0,,,0,0,
마라14bb89ab,0,0,0,0,0,,,0,0,
마라14bb89ba,0,0,0,0,0,,,0,0,
마라14bb89bb,0,0,0,0,0,,,0,0,
마라14bb90aa,0,0,0,0,0,,,0,0,
마라14bb90ab,0,0,0,0,0,,,0,0,
마라14bb90ba,0,0,0,0,0,,,0,0,
마라14bb90bb,0,0,0,0,0,,,0,0,
마라14bb91aa,0,0,0,0,0,,,0,0,
마라14bb91ab,0,0,0,0,0,,,0,0,
마라14bb91ba,0,0,0,0,0,,,0,0,
마라14bb91bb,0,0,0,0,0,,,0,0,
마라14bb92aa,0,0,0,0,0,,,0,0,
마라14bb92ab,0,0,0,0,0,,,0,0,
마라14bb92ba,0,0,0,0,0,,,0,0,
마라14bb92bb,1,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마라14bb93aa,10,0,0,0,0,,,0,0,
마라14bb93ab,34,1,0,0,0,,12.0000000000000000000000000000000,0,0,
마라14bb93ba,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14bb93bb,0,0,0,0,0,,,0,0,
마라14bb94aa,0,0,0,0,0,,,0,0,
마라14bb94ab,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14bb94ba,0,0,0,0,0,,,0,0,
마라14bb94bb,1,0,0,0,0,,,0,0,
마라14bb95aa,10,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14bb95ab,4,0,0,0,0,,18.0000000000000000000000000000000,0,0,
마라14bb95ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14bb95bb,0,0,0,0,0,,,0,0,
마라14bb96aa,0,0,0,0,0,,,0,0,26.907514450000001
마라14bb96ab,2,0,0,0,0,,,0,0,
마라14bb96ba,25,0,0,1,0,,24.0000000000000000000000000000000,0,0,
마라14bb96bb,16,0,0,0,0,,29.0000000000000000000000000000000,0,0,
마라14bb97aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라14bb97ab,4,0,0,0,0,,,0,0,
마라14bb97ba,2,0,0,0,0,,,0,0,
마라14bb97bb,0,0,0,0,0,,,0,0,
마라14bb98aa,15,0,0,0,0,,0.0000000000000000000000000000000,0,0,13.184971100000000
마라14bb98ab,57,1,0,0,0,,25.0000000000000000000000000000000,0,0,
마라14bb98ba,10,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마라14bb98bb,0,0,0,0,0,,,0,0,
마라14bb99aa,1,0,0,0,0,,,0,0,
마라14bb99ab,0,0,0,0,0,,,0,0,
마라14bb99ba,0,0,0,0,0,,,0,0,
마라14bb99bb,2,0,0,0,0,,,0,0,
마라15aa86ab,0,0,0,0,0,,,0,0,
마라15aa86ba,1,0,0,0,0,,,0,0,
마라15aa86bb,0,0,0,0,0,,,0,0,
마라15aa87aa,0,0,0,0,0,,,0,0,
마라15aa87ab,0,0,0,0,0,,,0,0,
마라15aa87ba,0,0,0,0,0,,,0,0,
마라15aa87bb,0,0,0,0,0,,,0,0,
마라15aa88aa,0,0,0,0,0,,,0,0,
마라15aa88ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa88ba,0,0,0,0,0,,,0,0,
마라15aa88bb,0,0,0,0,0,,,0,0,
마라15aa89aa,0,0,0,0,0,,,0,0,
마라15aa89ab,0,0,0,0,0,,,0,0,
마라15aa89ba,0,0,0,0,0,,,0,0,
마라15aa89bb,0,0,0,0,0,,,0,0,
마라15aa90aa,0,0,0,0,0,,,0,0,
마라15aa90ab,0,0,0,0,0,,,0,0,
마라15aa90ba,0,0,0,0,0,,,0,0,
마라15aa90bb,0,0,0,0,0,,,0,0,
마라15aa91aa,0,0,0,0,0,,,0,0,
마라15aa91ab,0,0,0,0,0,,,0,0,
마라15aa91ba,0,0,0,0,0,,,0,0,
마라15aa91bb,0,0,0,0,0,,,0,0,
마라15aa92aa,0,0,0,0,0,,,0,0,
마라15aa92ab,0,0,0,0,0,,,0,0,
마라15aa92ba,1,0,0,0,0,,,0,0,
마라15aa92bb,1,0,0,0,0,,14.0000000000000017763568394002505,0,0,
마라15aa93aa,2,0,0,0,0,,32.0000000000000000000000000000000,0,0,
마라15aa93ab,25,0,0,0,0,,28.0000000000000035527136788005009,0,0,
마라15aa93ba,6,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라15aa93bb,1,0,0,0,0,,,0,0,
마라15aa94aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa94ab,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa94ba,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa94bb,0,0,0,0,0,,,0,0,
마라15aa95aa,10,0,0,0,0,,,0,0,
마라15aa95ab,1,0,0,0,0,,,0,0,
마라15aa95ba,22,2,0,0,0,,9.9999999999999982236431605997495,0,0,
마라15aa95bb,30,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마라15aa96aa,59,1,0,0,0,,0.0000000000000000000000000000000,0,0,17.874277459999998
마라15aa96ab,38,0,0,0,0,,9.9999999999999982236431605997495,0,0,10.970375720000000
마라15aa96ba,4,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라15aa96bb,16,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa97aa,11,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa97ab,15,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa97ba,10,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마라15aa97bb,8,0,0,0,0,,,0,0,
마라15aa98aa,10,0,0,0,0,,,0,0,
마라15aa98ab,14,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15aa98ba,23,0,0,0,0,,,0,0,33.787572249999997
마라15aa98bb,40,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라15aa99aa,31,0,0,0,0,,14.0000000000000017763568394002505,0,0,
마라15aa99ab,2,0,0,0,0,,,4,0,
마라15aa99ba,13,2,0,0,0,,,0,0,
마라15aa99bb,30,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab86aa,0,0,0,0,0,,,0,0,
마라15ab86ab,0,0,0,0,0,,,0,0,
마라15ab86ba,0,0,0,0,0,,,0,0,
마라15ab86bb,0,0,0,0,0,,,0,0,
마라15ab87aa,0,0,0,0,0,,,0,0,
마라15ab87ab,0,0,0,0,0,,,0,0,
마라15ab87ba,0,0,0,0,0,,,0,0,
마라15ab87bb,0,0,0,0,0,,,0,0,
마라15ab88aa,0,0,0,0,0,,,0,0,
마라15ab88ab,2,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마라15ab88ba,0,0,0,0,0,,,0,0,
마라15ab88bb,0,0,0,0,0,,,0,0,
마라15ab89aa,0,0,0,0,0,,,0,0,
마라15ab89ab,0,0,0,0,0,,,0,0,
마라15ab89ba,0,0,0,0,0,,,0,0,
마라15ab89bb,0,0,0,0,0,,,0,0,
마라15ab90aa,0,0,0,0,0,,,0,0,
마라15ab90ab,0,0,0,0,0,,,0,0,
마라15ab90ba,0,0,0,0,0,,,0,0,
마라15ab90bb,0,0,0,0,0,,,0,0,
마라15ab91aa,0,0,0,0,0,,,0,0,
마라15ab91ab,0,0,0,0,0,,,0,0,
마라15ab91ba,0,0,0,0,0,,,0,0,
마라15ab91bb,0,0,0,0,0,,,0,0,
마라15ab92aa,0,0,0,0,0,,,0,0,
마라15ab92ab,0,0,0,0,0,,,1,0,
마라15ab92ba,0,0,0,0,0,,,0,0,
마라15ab92bb,3,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마라15ab93aa,7,1,0,0,0,,,0,0,
마라15ab93ab,36,3,0,0,0,,18.0000000000000000000000000000000,0,0,
마라15ab93ba,15,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마라15ab93bb,23,0,0,0,0,,22.0000000000000000000000000000000,0,0,
마라15ab94aa,45,3,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab94ab,7,2,0,0,0,,,0,0,
마라15ab94ba,1,0,0,0,0,,,0,0,
마라15ab94bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,26.000000000000000
마라15ab95aa,21,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마라15ab95ab,49,0,1,0,0,,18.0000000000000000000000000000000,0,0,
마라15ab95ba,22,1,0,0,0,,19.0000000000000000000000000000000,0,0,
마라15ab95bb,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab96aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab96ab,19,0,0,0,0,,9.0000000000000000000000000000000,0,0,51.000000000000000
마라15ab96ba,26,2,0,0,0,,34.0000000000000000000000000000000,0,0,
마라15ab96bb,25,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마라15ab97aa,16,0,0,0,0,,,0,0,
마라15ab97ab,8,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab97ba,10,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab97bb,9,0,0,0,0,,,0,0,
마라15ab98aa,23,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab98ab,16,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab98ba,10,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab98bb,50,7,0,0,0,,0.0000000000000000000000000000000,0,0,16.000000000000000
마라15ab99aa,52,3,0,0,0,,254.0000000000000000000000000000000,0,0,
마라15ab99ab,17,3,0,0,0,,67.0000000000000000000000000000000,0,0,
마라15ab99ba,45,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ab99bb,58,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ba86aa,0,0,0,0,0,,,0,0,
마라15ba86ab,0,0,0,0,0,,,0,0,
마라15ba86ba,0,0,0,0,0,,,0,0,
마라15ba86bb,0,0,0,0,0,,,0,0,
마라15ba87aa,0,0,0,0,0,,,0,0,
마라15ba87ab,0,0,0,0,0,,,0,0,
마라15ba87ba,0,0,0,0,0,,,0,0,
마라15ba87bb,0,0,0,0,0,,,0,0,
마라15ba88aa,1,0,0,0,0,,,0,0,
마라15ba88ab,12,0,0,0,0,,13.0000000000000000000000000000000,0,0,
마라15ba88ba,0,0,0,0,0,,,0,0,
마라15ba88bb,0,0,0,0,0,,,0,0,
마라15ba89aa,0,0,0,0,0,,,0,0,
마라15ba89ab,0,0,0,0,0,,,0,0,
마라15ba89ba,0,0,0,0,0,,,0,0,
마라15ba89bb,0,0,0,0,0,,,0,0,
마라15ba90aa,0,0,0,0,0,,,0,0,
마라15ba90ab,0,0,0,0,0,,,0,0,
마라15ba90ba,0,0,0,0,0,,,0,0,
마라15ba90bb,0,0,0,0,0,,,0,0,
마라15ba91aa,0,0,0,0,0,,,0,0,
마라15ba91ab,0,0,0,0,0,,,0,0,
마라15ba91ba,0,0,0,0,0,,,0,0,
마라15ba91bb,0,0,0,0,0,,,0,0,
마라15ba92aa,0,0,0,0,0,,,0,0,
마라15ba92ab,0,0,0,0,0,,,0,0,
마라15ba92ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ba92bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마라15ba93aa,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
